name,gene,baseMean,baseMeanA,baseMeanB,foldChange,log2FoldChange,PValue,PAdj,FDR,falsePos,Sample3,Sample2,Sample1,Sample6,Sample5,Sample4
gene-SAUSA300_RS16095,gene-SAUSA300_RS16095,113.3,66.3,47,0.708,-0.5,6.3e-02,1.0e+00,0.1212,83,82,56,61,44,42,55
gene-SAUSA300_RS12210,gene-SAUSA300_RS12210,180.3,77.3,103,1.332,0.4,6.3e-02,1.0e+00,0.1212,83,90,72,70,97,112,100
gene-SAUSA300_RS05085,gene-SAUSA300_RS05085,31,20,11,0.548,-0.9,6.3e-02,1.0e+00,0.1215,84,22,21,17,15,5,13
gene-SAUSA300_RS08135,gene-SAUSA300_RS08135,119,69.7,49.3,0.714,-0.5,6.3e-02,1.0e+00,0.1218,84,62,62,85,59,42,47
gene-SAUSA300_RS05315,gene-SAUSA300_RS05315,48,29.7,18.3,0.623,-0.7,6.3e-02,1.0e+00,0.1219,84,23,32,34,20,20,15
gene-SAUSA300_RS05440,gene-SAUSA300_RS05440,21.3,7,14.3,2.093,1.1,6.4e-02,1.0e+00,0.1232,85,4,7,10,15,19,9
gene-SAUSA300_RS13185,gene-SAUSA300_RS13185,51.3,19,32.3,1.699,0.8,6.4e-02,1.0e+00,0.1232,85,5,23,29,31,28,38
gene-SAUSA300_RS09810,gene-SAUSA300_RS09810,213,92.3,120.7,1.309,0.4,6.4e-02,1.0e+00,0.1232,85,97,95,85,122,106,134
gene-SAUSA300_RS03770,gene-SAUSA300_RS03770,20.3,14,6.3,0.457,-1.1,6.4e-02,1.0e+00,0.1233,86,13,19,10,2,12,5
gene-SAUSA300_RS12630,gene-SAUSA300_RS12630,20,13.7,6.3,0.47,-1.1,6.5e-02,1.0e+00,0.1235,86,10,12,19,3,11,5
gene-SAUSA300_RS03410,gene-SAUSA300_RS03410,100.3,41,59.3,1.454,0.5,6.5e-02,1.0e+00,0.1235,86,41,26,56,64,60,54
gene-SAUSA300_RS02915,gene-SAUSA300_RS02915,22.7,15.3,7.3,0.495,-1,6.5e-02,1.0e+00,0.1235,86,17,19,10,3,9,10
gene-SAUSA300_RS03360,gene-SAUSA300_RS03360,43,15.7,27.3,1.741,0.8,6.6e-02,1.0e+00,0.1249,87,28,9,10,20,30,32
gene-SAUSA300_RS04310,gene-SAUSA300_RS04310,49,30.7,18.3,0.614,-0.7,6.6e-02,1.0e+00,0.1251,88,27,26,39,17,12,26
gene-SAUSA300_RS10290,gene-SAUSA300_RS10290,93,38.3,54.7,1.427,0.5,6.7e-02,1.0e+00,0.1264,89,39,35,41,62,54,48
gene-SAUSA300_RS05200,gene-SAUSA300_RS05200,19,13,6,0.462,-1.1,6.7e-02,1.0e+00,0.1268,89,8,14,17,2,7,9
gene-SAUSA300_RS01540,gene-SAUSA300_RS01540,88.7,52.3,36.3,0.702,-0.5,6.7e-02,1.0e+00,0.1272,89,55,48,54,40,34,35
gene-SAUSA300_RS03785,gene-SAUSA300_RS03785,34,22,12,0.55,-0.9,6.8e-02,1.0e+00,0.1286,91,34,9,23,10,15,11
gene-SAUSA300_RS08615,gene-SAUSA300_RS08615,76.3,30,46.3,1.523,0.6,6.9e-02,1.0e+00,0.1293,91,19,42,29,40,61,38
gene-SAUSA300_RS05310,gene-SAUSA300_RS05310,17.7,5.3,12.3,2.18,1.1,6.9e-02,1.0e+00,0.13,92,2,9,5,14,14,9
gene-SAUSA300_RS05395,gene-SAUSA300_RS05395,201.3,85.7,115.7,1.346,0.4,6.9e-02,1.0e+00,0.1302,92,53,97,107,122,117,108
gene-SAUSA300_RS05145,gene-SAUSA300_RS05145,36,13.3,22.7,1.711,0.8,7.0e-02,1.0e+00,0.132,93,15,12,13,16,25,27
gene-SAUSA300_RS06405,gene-SAUSA300_RS06405,27.7,9.7,18,1.871,0.9,7.0e-02,1.0e+00,0.1322,94,16,8,5,18,15,21
gene-SAUSA300_RS12935,gene-SAUSA300_RS12935,244.3,105.3,139,1.314,0.4,7.1e-02,1.0e+00,0.1322,94,84,121,111,165,143,109
gene-SAUSA300_RS04990,gene-SAUSA300_RS04990,1030.3,464.3,566,1.219,0.3,7.3e-02,1.0e+00,0.137,97,415,523,455,659,541,498
gene-SAUSA300_RS07260,gene-SAUSA300_RS07260,27,9.7,17.3,1.813,0.9,7.4e-02,1.0e+00,0.1386,99,12,7,10,17,17,18
gene-SAUSA300_RS04245,gene-SAUSA300_RS04245,186,107.3,78.7,0.731,-0.5,7.5e-02,1.0e+00,0.1401,100,69,119,134,69,102,65
gene-SAUSA300_RS11385,gene-SAUSA300_RS11385,1680,918.3,761.7,0.829,-0.3,7.6e-02,1.0e+00,0.1409,101,796,928,1031,667,876,742
gene-SAUSA300_RS03245,gene-SAUSA300_RS03245,142,82.7,59.3,0.716,-0.5,7.6e-02,1.0e+00,0.1419,101,92,79,77,43,46,89
gene-SAUSA300_RS05820,gene-SAUSA300_RS05820,427.3,184.7,242.7,1.31,0.4,7.7e-02,1.0e+00,0.1431,102,115,237,202,238,303,187
gene-SAUSA300_RS06115,gene-SAUSA300_RS06115,205.7,88.3,117.3,1.326,0.4,7.7e-02,1.0e+00,0.1431,103,109,86,70,135,90,127
gene-SAUSA300_RS11955,gene-SAUSA300_RS11955,62,37.3,24.7,0.666,-0.6,7.7e-02,1.0e+00,0.1435,103,34,40,38,24,32,18
gene-SAUSA300_RS01895,gene-SAUSA300_RS01895,34.3,21.7,12.7,0.577,-0.8,7.8e-02,1.0e+00,0.1444,104,17,30,18,19,9,10
gene-SAUSA300_RS09340,gene-SAUSA300_RS09340,160.3,91.7,68.7,0.747,-0.4,7.8e-02,1.0e+00,0.1444,104,68,100,107,75,71,60
gene-SAUSA300_RS11115,gene-SAUSA300_RS11115,41.3,25.7,15.7,0.619,-0.7,7.8e-02,1.0e+00,0.1445,104,27,28,22,12,20,15
gene-SAUSA300_RS06380,gene-SAUSA300_RS06380,33.7,12,21.7,1.813,0.9,7.9e-02,1.0e+00,0.1446,104,7,12,17,27,28,10
gene-SAUSA300_RS08140,gene-SAUSA300_RS08140,27,9.7,17.3,1.84,0.9,8.0e-02,1.0e+00,0.1467,106,12,5,12,15,14,23
gene-SAUSA300_RS14655,gene-SAUSA300_RS14655,34.7,21.7,13,0.588,-0.8,8.0e-02,1.0e+00,0.1468,106,17,26,22,9,18,12
gene-SAUSA300_RS05455,gene-SAUSA300_RS05455,320,178.3,141.7,0.798,-0.3,8.3e-02,1.0e+00,0.1528,111,192,161,182,143,120,162
gene-SAUSA300_RS03845,gene-SAUSA300_RS03845,376.3,166.3,210,1.261,0.3,8.4e-02,1.0e+00,0.1546,112,165,143,191,226,243,161
gene-SAUSA300_RS00910,gene-SAUSA300_RS00910,36.7,23,13.7,0.596,-0.7,8.6e-02,1.0e+00,0.1582,115,25,13,31,18,12,11
gene-SAUSA300_RS07505,gene-SAUSA300_RS07505,37.3,13.3,24,1.749,0.8,8.7e-02,1.0e+00,0.1593,116,5,16,19,19,36,17
gene-SAUSA300_RS02920,gene-SAUSA300_RS02920,23.3,15.3,8,0.532,-0.9,8.8e-02,1.0e+00,0.1609,117,22,9,15,5,9,10
gene-SAUSA300_RS07975,gene-SAUSA300_RS07975,129.3,55,74.3,1.342,0.4,8.9e-02,1.0e+00,0.1629,119,64,48,53,80,79,64
gene-SAUSA300_RS15410,gene-SAUSA300_RS15410,80.7,32.3,48.3,1.499,0.6,9.0e-02,1.0e+00,0.1643,120,46,16,35,39,39,67
gene-SAUSA300_RS08065,gene-SAUSA300_RS08065,48,18.7,29.3,1.601,0.7,9.0e-02,1.0e+00,0.1643,120,21,7,28,29,28,31
gene-SAUSA300_RS03420,gene-SAUSA300_RS03420,43.3,17,26.3,1.584,0.7,9.1e-02,1.0e+00,0.1649,121,15,15,21,34,21,24
gene-SAUSA300_RS04760,gene-SAUSA300_RS04760,85.7,35.3,50.3,1.435,0.5,9.1e-02,1.0e+00,0.1649,121,27,28,51,50,58,43
gene-SAUSA300_RS09035,gene-SAUSA300_RS09035,708,387,321,0.83,-0.3,9.2e-02,1.0e+00,0.1657,122,430,329,402,308,321,334
gene-SAUSA300_RS04575,gene-SAUSA300_RS04575,27.7,10,17.7,1.769,0.8,9.2e-02,1.0e+00,0.1657,122,12,8,10,24,12,17
gene-SAUSA300_RS00220,gene-SAUSA300_RS00220,16.3,5.3,11,2.127,1.1,9.2e-02,1.0e+00,0.1657,122,2,4,10,10,14,9
gene-SAUSA300_RS10075,gene-SAUSA300_RS10075,89.7,36.3,53.3,1.462,0.5,9.2e-02,1.0e+00,0.1657,122,22,58,29,52,65,43
gene-SAUSA300_RS12480,gene-SAUSA300_RS12480,265.7,118,147.7,1.255,0.3,9.2e-02,1.0e+00,0.1661,123,136,111,107,144,157,142
gene-SAUSA300_RS13880,gene-SAUSA300_RS13880,76.7,45,31.7,0.7,-0.5,9.3e-02,1.0e+00,0.167,124,41,41,53,38,34,23
gene-SAUSA300_RS11505,gene-SAUSA300_RS11505,466.7,257,209.7,0.816,-0.3,9.3e-02,1.0e+00,0.1678,124,301,227,243,185,232,212
gene-SAUSA300_RS13310,gene-SAUSA300_RS13310,35.3,13.3,22,1.639,0.7,9.4e-02,1.0e+00,0.1687,125,19,9,12,24,19,23
gene-SAUSA300_RS05285,gene-SAUSA300_RS05285,56,33.7,22.3,0.667,-0.6,9.5e-02,1.0e+00,0.1693,126,28,28,45,27,20,20
gene-SAUSA300_RS10280,gene-SAUSA300_RS10280,43.3,17,26.3,1.567,0.6,9.6e-02,1.0e+00,0.1712,127,21,11,19,27,27,25
gene-SAUSA300_RS08035,gene-SAUSA300_RS08035,50,19.3,30.7,1.565,0.6,9.6e-02,1.0e+00,0.1712,128,8,22,28,32,34,26
gene-SAUSA300_RS07945,gene-SAUSA300_RS07945,112,47,65,1.383,0.5,9.6e-02,1.0e+00,0.1712,128,63,44,34,69,50,76
gene-SAUSA300_RS05490,gene-SAUSA300_RS05490,19.7,6.3,13.3,2.043,1,9.6e-02,1.0e+00,0.1717,128,15,2,2,14,14,12
gene-SAUSA300_RS09195,gene-SAUSA300_RS09195,44.7,27.3,17.3,0.635,-0.7,9.7e-02,1.0e+00,0.1717,128,34,21,27,14,25,13
gene-SAUSA300_RS14280,gene-SAUSA300_RS14280,52.3,31.7,20.7,0.664,-0.6,9.7e-02,1.0e+00,0.1717,129,38,29,28,21,15,26
gene-SAUSA300_RS11245,gene-SAUSA300_RS11245,37,14.3,22.7,1.616,0.7,9.7e-02,1.0e+00,0.172,129,15,18,10,22,26,20
gene-SAUSA300_RS10245,gene-SAUSA300_RS10245,31.7,11.7,20,1.722,0.8,9.7e-02,1.0e+00,0.1723,129,12,5,18,18,18,24
gene-SAUSA300_RS03310,gene-SAUSA300_RS03310,203.7,88,115.7,1.317,0.4,9.8e-02,1.0e+00,0.1725,130,124,79,61,99,126,122
gene-SAUSA300_RS00205,gene-SAUSA300_RS00205,30,18.7,11.3,0.598,-0.7,1.0e-01,1.0e+00,0.1767,133,17,16,23,14,10,10
gene-SAUSA300_RS03790,gene-SAUSA300_RS03790,109.7,63.3,46.3,0.736,-0.4,1.0e-01,1.0e+00,0.1768,133,80,49,61,46,51,42
gene-SAUSA300_RS06770,gene-SAUSA300_RS06770,19.7,6.3,13.3,2.043,1,1.0e-01,1.0e+00,0.1771,134,5,12,2,21,7,12
gene-SAUSA300_RS08350,gene-SAUSA300_RS08350,71,29,42,1.445,0.5,1.0e-01,1.0e+00,0.1772,134,19,30,38,48,44,34
gene-SAUSA300_RS05520,gene-SAUSA300_RS05520,79,46.3,32.7,0.712,-0.5,1.0e-01,1.0e+00,0.1773,134,38,51,50,27,32,39
gene-SAUSA300_RS02590,gene-SAUSA300_RS02590,36,22.7,13.3,0.604,-0.7,1.0e-01,1.0e+00,0.1793,136,15,25,28,14,7,19
gene-SAUSA300_RS12735,gene-SAUSA300_RS12735,64.3,38.3,26,0.681,-0.6,1.0e-01,1.0e+00,0.1798,136,34,43,38,37,17,24
gene-SAUSA300_RS06230,gene-SAUSA300_RS06230,305.7,136.3,169.3,1.242,0.3,1.0e-01,1.0e+00,0.1798,137,109,147,153,156,170,182
gene-SAUSA300_RS08775,gene-SAUSA300_RS08775,190.7,108,82.7,0.765,-0.4,1.0e-01,1.0e+00,0.1825,139,124,92,108,66,113,69
gene-SAUSA300_RS09305,gene-SAUSA300_RS09305,67,39.3,27.7,0.704,-0.5,1.1e-01,1.0e+00,0.1836,140,39,33,46,29,27,27
gene-SAUSA300_RS14360,gene-SAUSA300_RS14360,227.7,127,100.7,0.792,-0.3,1.1e-01,1.0e+00,0.1854,141,132,109,140,86,115,101
gene-SAUSA300_RS10960,gene-SAUSA300_RS10960,72.3,42.7,29.7,0.699,-0.5,1.1e-01,1.0e+00,0.1866,143,51,47,30,22,37,30
gene-SAUSA300_RS09235,gene-SAUSA300_RS09235,126.7,54.3,72.3,1.334,0.4,1.1e-01,1.0e+00,0.1891,145,44,54,65,88,61,68
gene-SAUSA300_RS06410,gene-SAUSA300_RS06410,40.7,15.7,25,1.595,0.7,1.1e-01,1.0e+00,0.1925,147,25,7,15,26,24,25
gene-SAUSA300_RS06685,gene-SAUSA300_RS06685,216.3,96,120.3,1.253,0.3,1.1e-01,1.0e+00,0.1942,149,98,103,87,122,111,128
gene-SAUSA300_RS06265,gene-SAUSA300_RS06265,267.3,148.3,119,0.8,-0.3,1.1e-01,1.0e+00,0.1955,150,145,181,119,129,121,107
gene-SAUSA300_RS01765,gene-SAUSA300_RS01765,25,16.3,8.7,0.524,-0.9,1.1e-01,1.0e+00,0.1957,150,28,11,10,13,11,2
gene-SAUSA300_RS02005,gene-SAUSA300_RS02005,39.3,24,15.3,0.636,-0.7,1.1e-01,1.0e+00,0.1964,151,24,15,33,16,18,12
gene-SAUSA300_RS13740,gene-SAUSA300_RS13740,357,159,198,1.245,0.3,1.1e-01,1.0e+00,0.1964,151,116,201,160,180,182,232
gene-SAUSA300_RS05970,gene-SAUSA300_RS05970,61.7,24.7,37,1.491,0.6,1.1e-01,1.0e+00,0.1965,152,12,39,23,39,29,43
gene-SAUSA300_RS05865,gene-SAUSA300_RS05865,113.7,48.7,65,1.33,0.4,1.2e-01,1.0e+00,0.1987,154,58,44,44,70,70,55
gene-SAUSA300_RS12285,gene-SAUSA300_RS12285,88.3,51.7,36.7,0.709,-0.5,1.2e-01,1.0e+00,0.2,155,29,69,57,30,46,34
gene-SAUSA300_RS12425,gene-SAUSA300_RS12425,26,16.7,9.3,0.549,-0.9,1.2e-01,1.0e+00,0.2,155,22,9,19,14,2,12
gene-SAUSA300_RS09805,gene-SAUSA300_RS09805,169.7,73.7,96,1.306,0.4,1.2e-01,1.0e+00,0.2011,156,82,48,91,101,106,81
gene-SAUSA300_RS12820,gene-SAUSA300_RS12820,43.3,16.7,26.7,1.57,0.7,1.2e-01,1.0e+00,0.2011,156,7,28,15,26,27,27
gene-SAUSA300_RS02755,gene-SAUSA300_RS02755,27.3,9.7,17.7,1.812,0.9,1.2e-01,1.0e+00,0.2025,158,17,1,11,24,16,13
gene-SAUSA300_RS04405,gene-SAUSA300_RS04405,49.7,19.7,30,1.521,0.6,1.2e-01,1.0e+00,0.2029,158,27,13,19,23,42,25
gene-SAUSA300_RS06185,gene-SAUSA300_RS06185,87.7,37.3,50.3,1.356,0.4,1.2e-01,1.0e+00,0.2059,161,32,39,41,53,44,54
gene-SAUSA300_RS13025,gene-SAUSA300_RS13025,119.3,68,51.3,0.752,-0.4,1.2e-01,1.0e+00,0.2059,161,46,72,86,49,52,53
gene-SAUSA300_RS09270,gene-SAUSA300_RS09270,19,6.3,12.7,1.956,1,1.2e-01,1.0e+00,0.2068,162,2,5,12,19,11,8
gene-SAUSA300_RS04585,gene-SAUSA300_RS04585,38,15,23,1.566,0.6,1.2e-01,1.0e+00,0.2095,164,10,18,17,18,21,30
gene-SAUSA300_RS11330,gene-SAUSA300_RS11330,222,123.3,98.7,0.798,-0.3,1.2e-01,1.0e+00,0.2095,164,132,138,100,96,87,113
gene-SAUSA300_RS00580,gene-SAUSA300_RS00580,39.7,15.7,24,1.541,0.6,1.3e-01,1.0e+00,0.2117,166,15,19,13,31,18,23
gene-SAUSA300_RS01420,gene-SAUSA300_RS01420,42.7,26.3,16.3,0.633,-0.7,1.3e-01,1.0e+00,0.2117,166,12,23,44,15,21,13
gene-SAUSA300_RS02935,gene-SAUSA300_RS02935,104.3,44.3,60,1.345,0.4,1.3e-01,1.0e+00,0.2123,167,53,49,31,48,65,67
gene-SAUSA300_RS11750,gene-SAUSA300_RS11750,18,6,12,1.868,0.9,1.3e-01,1.0e+00,0.2128,168,7,9,2,12,12,12
gene-SAUSA300_RS10205,gene-SAUSA300_RS10205,37.7,14.3,23.3,1.613,0.7,1.3e-01,1.0e+00,0.2148,169,15,23,5,20,30,20
gene-SAUSA300_RS13575,gene-SAUSA300_RS13575,91.7,39,52.7,1.346,0.4,1.3e-01,1.0e+00,0.2155,170,34,37,46,62,48,48
gene-SAUSA300_RS08450,gene-SAUSA300_RS08450,22,7.7,14.3,1.911,0.9,1.3e-01,1.0e+00,0.2168,172,0,6,17,17,12,14
gene-SAUSA300_RS13290,gene-SAUSA300_RS13290,96.3,55.7,40.7,0.729,-0.5,1.3e-01,1.0e+00,0.2168,172,65,58,44,24,48,50
gene-SAUSA300_RS06080,gene-SAUSA300_RS06080,225.3,125,100.3,0.808,-0.3,1.3e-01,1.0e+00,0.2173,172,135,110,130,100,110,91
gene-SAUSA300_RS03730,gene-SAUSA300_RS03730,31.7,12,19.7,1.593,0.7,1.3e-01,1.0e+00,0.2173,173,7,16,13,21,20,18
gene-SAUSA300_RS11740,gene-SAUSA300_RS11740,110.7,45.3,65.3,1.438,0.5,1.3e-01,1.0e+00,0.2173,173,15,56,65,86,67,43
gene-SAUSA300_RS10395,gene-SAUSA300_RS10395,133,57.7,75.3,1.31,0.4,1.3e-01,1.0e+00,0.2173,173,46,60,67,95,62,69
gene-SAUSA300_RS10160,gene-SAUSA300_RS10160,86.3,49.7,36.7,0.735,-0.4,1.3e-01,1.0e+00,0.2173,173,63,36,50,33,40,37
gene-SAUSA300_RS07330,gene-SAUSA300_RS07330,21,7.3,13.7,1.897,0.9,1.3e-01,1.0e+00,0.2178,174,10,0,12,15,14,12
gene-SAUSA300_RS04885,gene-SAUSA300_RS04885,77.3,45.3,32,0.707,-0.5,1.3e-01,1.0e+00,0.218,174,42,60,34,18,38,40
gene-SAUSA300_RS12800,gene-SAUSA300_RS12800,25.7,9.7,16,1.666,0.7,1.3e-01,1.0e+00,0.2182,175,7,12,10,19,14,15
gene-SAUSA300_RS14370,gene-SAUSA300_RS14370,641.7,291.3,350.3,1.202,0.3,1.3e-01,1.0e+00,0.2194,176,244,318,312,398,382,271
gene-SAUSA300_RS08805,gene-SAUSA300_RS08805,83,35.3,47.7,1.351,0.4,1.3e-01,1.0e+00,0.2204,177,40,32,34,49,42,52
gene-SAUSA300_RS05295,gene-SAUSA300_RS05295,1282.3,689,593.3,0.861,-0.2,1.3e-01,1.0e+00,0.2229,179,679,738,650,619,547,614
gene-SAUSA300_RS01195,gene-SAUSA300_RS01195,41,16.3,24.7,1.503,0.6,1.3e-01,1.0e+00,0.223,179,17,16,16,29,27,18
gene-SAUSA300_RS09490,gene-SAUSA300_RS09490,38,23.3,14.7,0.624,-0.7,1.3e-01,1.0e+00,0.223,180,19,23,28,19,21,4
gene-SAUSA300_RS04805,gene-SAUSA300_RS04805,667.3,305,362.3,1.187,0.2,1.4e-01,1.0e+00,0.2266,183,373,287,255,372,343,372
gene-SAUSA300_RS04900,gene-SAUSA300_RS04900,57.7,24,33.7,1.409,0.5,1.4e-01,1.0e+00,0.2266,183,22,21,29,31,35,35
gene-SAUSA300_RS05175,gene-SAUSA300_RS05175,2395,1284.3,1110.7,0.865,-0.2,1.4e-01,1.0e+00,0.2357,190,1427,1207,1219,980,1105,1247
gene-SAUSA300_RS03515,gene-SAUSA300_RS03515,44,17.7,26.3,1.481,0.6,1.4e-01,1.0e+00,0.2375,192,22,13,18,32,27,20
gene-SAUSA300_RS11200,gene-SAUSA300_RS11200,22.3,14.3,8,0.562,-0.8,1.4e-01,1.0e+00,0.2379,193,12,7,24,3,11,10
gene-SAUSA300_RS03415,gene-SAUSA300_RS03415,26.7,10,16.7,1.655,0.7,1.5e-01,1.0e+00,0.2379,193,8,7,15,12,15,23
gene-SAUSA300_RS12690,gene-SAUSA300_RS12690,19,6.7,12.3,1.8,0.8,1.5e-01,1.0e+00,0.2385,194,11,2,7,13,12,12
gene-SAUSA300_RS08570,gene-SAUSA300_RS08570,74,31,43,1.394,0.5,1.5e-01,1.0e+00,0.2428,197,34,19,40,55,32,42
gene-SAUSA300_RS15635,gene-SAUSA300_RS15635,23.7,15,8.7,0.586,-0.8,1.5e-01,1.0e+00,0.2434,198,10,14,21,14,7,5
gene-SAUSA300_RS10310,gene-SAUSA300_RS10310,56,33,23,0.7,-0.5,1.5e-01,1.0e+00,0.2452,200,46,23,30,19,20,30
gene-SAUSA300_RS04710,gene-SAUSA300_RS04710,370.7,168,202.7,1.205,0.3,1.5e-01,1.0e+00,0.2452,200,164,204,136,188,193,227
gene-SAUSA300_RS09750,gene-SAUSA300_RS09750,83.3,47.7,35.7,0.741,-0.4,1.5e-01,1.0e+00,0.2487,203,52,51,40,33,26,48
gene-SAUSA300_RS02595,gene-SAUSA300_RS02595,84,36,48,1.339,0.4,1.5e-01,1.0e+00,0.2508,205,44,37,27,57,44,43
gene-SAUSA300_RS04165,gene-SAUSA300_RS04165,4158.3,1925,2233.3,1.16,0.2,1.5e-01,1.0e+00,0.251,206,1719,1953,2103,2336,2637,1727
gene-SAUSA300_RS03030,gene-SAUSA300_RS03030,81.3,34.3,47,1.367,0.5,1.5e-01,1.0e+00,0.251,206,27,30,46,32,54,55
gene-SAUSA300_RS12990,gene-SAUSA300_RS12990,56.7,23.7,33,1.396,0.5,1.5e-01,1.0e+00,0.251,206,23,25,23,37,26,36
gene-SAUSA300_RS11550,gene-SAUSA300_RS11550,269.3,149.3,120,0.804,-0.3,1.6e-01,1.0e+00,0.251,206,211,110,127,129,108,123
gene-SAUSA300_RS06035,gene-SAUSA300_RS06035,23.7,8.7,15,1.688,0.8,1.6e-01,1.0e+00,0.2528,208,6,13,7,9,19,17
gene-SAUSA300_RS09295,gene-SAUSA300_RS09295,42.3,25.7,16.7,0.653,-0.6,1.6e-01,1.0e+00,0.253,208,15,33,29,7,23,20
gene-SAUSA300_RS04515,gene-SAUSA300_RS04515,38.3,23,15.3,0.658,-0.6,1.6e-01,1.0e+00,0.2531,209,12,23,34,18,16,12
gene-SAUSA300_RS10580,gene-SAUSA300_RS10580,24.7,15.7,9,0.592,-0.8,1.6e-01,1.0e+00,0.254,210,5,19,23,10,7,10
gene-SAUSA300_RS08555,gene-SAUSA300_RS08555,48.3,28.7,19.7,0.698,-0.5,1.6e-01,1.0e+00,0.2611,216,27,26,33,27,14,18
gene-SAUSA300_RS13885,gene-SAUSA300_RS13885,137,77,60,0.779,-0.4,1.6e-01,1.0e+00,0.2614,216,57,89,85,46,76,58
gene-SAUSA300_RS11340,gene-SAUSA300_RS11340,332.3,181.3,151,0.835,-0.3,1.7e-01,1.0e+00,0.265,220,218,150,176,157,138,158
gene-SAUSA300_RS08280,gene-SAUSA300_RS08280,57,33,24,0.727,-0.5,1.7e-01,1.0e+00,0.2677,222,36,32,31,29,23,20
gene-SAUSA300_RS07000,gene-SAUSA300_RS07000,96,54.7,41.3,0.761,-0.4,1.7e-01,1.0e+00,0.2679,223,45,75,44,44,37,43
gene-SAUSA300_RS04225,gene-SAUSA300_RS04225,136,77.7,58.3,0.753,-0.4,1.7e-01,1.0e+00,0.2718,226,130,49,54,57,51,67
gene-SAUSA300_RS08290,gene-SAUSA300_RS08290,65,27.7,37.3,1.351,0.4,1.7e-01,1.0e+00,0.2731,228,27,26,30,33,44,35
gene-SAUSA300_RS09005,gene-SAUSA300_RS09005,58.3,24.7,33.7,1.376,0.5,1.7e-01,1.0e+00,0.2736,228,27,25,22,27,41,33
gene-SAUSA300_RS04690,gene-SAUSA300_RS04690,102,57.7,44.3,0.771,-0.4,1.7e-01,1.0e+00,0.2745,229,59,46,68,43,36,54
gene-SAUSA300_RS05810,gene-SAUSA300_RS05810,76,44,32,0.73,-0.5,1.7e-01,1.0e+00,0.2783,233,39,30,63,24,27,45
gene-SAUSA300_RS00595,gene-SAUSA300_RS00595,53.7,31.7,22,0.684,-0.5,1.8e-01,1.0e+00,0.2793,234,19,28,48,31,25,10
gene-SAUSA300_RS07055,gene-SAUSA300_RS07055,216.3,97.3,119,1.218,0.3,1.8e-01,1.0e+00,0.2808,235,87,113,92,107,140,110
gene-SAUSA300_RS06725,gene-SAUSA300_RS06725,1297.3,693.3,604,0.871,-0.2,1.8e-01,1.0e+00,0.2815,236,701,650,729,568,690,554
gene-SAUSA300_RS04265,gene-SAUSA300_RS04265,22.7,14,8.7,0.619,-0.7,1.8e-01,1.0e+00,0.2821,237,12,19,11,10,8,8
gene-SAUSA300_RS04115,gene-SAUSA300_RS04115,91,51.7,39.3,0.768,-0.4,1.8e-01,1.0e+00,0.2829,238,67,47,41,41,35,42
gene-SAUSA300_RS04300,gene-SAUSA300_RS04300,29,17.7,11.3,0.655,-0.6,1.8e-01,1.0e+00,0.2829,238,21,13,19,10,14,10
gene-SAUSA300_RS00165,gene-SAUSA300_RS00165,907.7,488,419.7,0.86,-0.2,1.8e-01,1.0e+00,0.2874,242,604,395,465,413,413,433
gene-SAUSA300_RS06350,gene-SAUSA300_RS06350,98,42.7,55.3,1.293,0.4,1.8e-01,1.0e+00,0.2874,243,32,43,53,57,49,60
gene-SAUSA300_RS08925,gene-SAUSA300_RS08925,171.3,95,76.3,0.799,-0.3,1.8e-01,1.0e+00,0.2874,243,126,71,88,88,80,61
gene-SAUSA300_RS07380,gene-SAUSA300_RS07380,121.7,68,53.7,0.789,-0.3,1.8e-01,1.0e+00,0.2882,244,78,63,63,40,57,64
gene-SAUSA300_RS13030,gene-SAUSA300_RS13030,110,62,48,0.773,-0.4,1.9e-01,1.0e+00,0.291,246,41,65,80,38,49,57
gene-SAUSA300_RS04530,gene-SAUSA300_RS04530,56,23.3,32.7,1.407,0.5,1.9e-01,1.0e+00,0.2952,250,16,19,35,43,22,33
gene-SAUSA300_RS04270,gene-SAUSA300_RS04270,275,125.3,149.7,1.192,0.3,1.9e-01,1.0e+00,0.2961,251,108,140,128,167,138,144
gene-SAUSA300_RS08590,gene-SAUSA300_RS08590,56.3,23.7,32.7,1.375,0.5,1.9e-01,1.0e+00,0.2971,253,17,32,22,33,39,26
gene-SAUSA300_RS02465,gene-SAUSA300_RS02465,76,32,44,1.366,0.5,1.9e-01,1.0e+00,0.2986,254,22,51,23,59,40,33
gene-SAUSA300_RS05585,gene-SAUSA300_RS05585,31,18.7,12.3,0.657,-0.6,1.9e-01,1.0e+00,0.2987,255,24,11,21,9,16,12
gene-SAUSA300_RS04305,gene-SAUSA300_RS04305,31.7,19,12.7,0.676,-0.6,1.9e-01,1.0e+00,0.2989,255,19,22,16,15,14,9
gene-SAUSA300_RS11390,gene-SAUSA300_RS11390,585.7,317.3,268.3,0.844,-0.2,1.9e-01,1.0e+00,0.2989,255,224,343,385,221,281,303
gene-SAUSA300_RS03800,gene-SAUSA300_RS03800,192.3,86.7,105.7,1.212,0.3,1.9e-01,1.0e+00,0.2989,256,98,85,77,99,115,103
gene-SAUSA300_RS03510,gene-SAUSA300_RS03510,110.7,48.7,62,1.265,0.3,1.9e-01,1.0e+00,0.2992,256,42,51,53,70,51,65
